Work Order Number,Primary Resident,Created At,Amount,Resident Requested
140354-1,"Ruiz, Amanda K.",2025-08-11 00:00:00,0.0,Yes
140355-1,"Ruiz, Amanda K.",2025-08-11 00:00:00,0.0,Yes
140356-1,"Ruiz, Amanda K.",2025-08-11 00:00:00,0.0,Yes
140428-1,"Cooper, Jose H.",2025-08-12 00:00:00,0.0,Yes
140474-1,"Ruiz, Amanda K.",2025-08-12 00:00:00,0.0,Yes
140475-1,"Ruiz, Amanda K.",2025-08-12 00:00:00,0.0,Yes
140569-1,"Nguyen, Joseph E.",2025-08-14 00:00:00,0.0,Yes
140663-1,"Ward, Kelly J.",2025-08-17 00:00:00,0.0,Yes
140689-1,"Rivera, Nathan M.",2025-08-18 00:00:00,0.0,Yes
140737-1,"Mendoza, Matthew V.",2025-08-18 00:00:00,0.0,No
140754-1,"Stewart, Christina Y.",2025-08-18 00:00:00,0.0,Yes
140756-1,"Stewart, Christina Y.",2025-08-18 00:00:00,0.0,Yes
140762-1,"Ward, Kelly J.",2025-08-19 00:00:00,0.0,Yes
140801-1,"Clark, Aaron L.",2025-08-19 00:00:00,0.0,No
140854-1,"Ramirez, Joan M.",2025-08-20 00:00:00,0.0,Yes
140855-1,"Morgan, Patricia J.",2025-08-20 00:00:00,0.0,Yes
140859-1,"Morgan, Patricia J.",2025-08-20 00:00:00,0.0,Yes
140887-1,"Morgan, Patricia J.",2025-08-20 00:00:00,0.0,No
140926-1,"Mitchell, Kevin H.",2025-08-21 00:00:00,0.0,Yes
140954-1,"Wright, Jennifer A.",2025-08-21 00:00:00,0.0,Yes
141024-1,"Rodriguez, Kenneth G.",2025-08-22 00:00:00,0.0,Yes
141025-1,"Rodriguez, Kenneth G.",2025-08-22 00:00:00,0.0,Yes
141042-1,"Howard, Ryan F.",2025-08-23 00:00:00,0.0,Yes
141047-1,"Rogers, Brenda U.",2025-08-23 00:00:00,0.0,Yes
141063-1,"Johnson, Gary L.",2025-08-23 00:00:00,0.0,Yes
141109-1,"Wilson, Karen T.",2025-08-25 00:00:00,0.0,Yes
141110-1,"Wilson, Karen T.",2025-08-25 00:00:00,0.0,Yes
141118-1,"Bravo Serrano, Andrew P.",2025-08-25 00:00:00,0.0,Yes
141129-1,"Wright, Jennifer A.",2025-08-25 00:00:00,0.0,Yes
141158-1,"Martin, Donna K.",2025-08-25 00:00:00,0.0,Yes
141162-1,"Stewart, Christina Y.",2025-08-25 00:00:00,0.0,Yes
141163-1,"Stewart, Christina Y.",2025-08-25 00:00:00,0.0,Yes
141170-1,"Wright, Jennifer A.",2025-08-25 00:00:00,0.0,Yes
141186-1,"Howard, Ryan F.",2025-08-26 00:00:00,0.0,Yes
141196-1,"Moore, Dorothy W.",2025-08-26 00:00:00,0.0,No
141198-1,"Young, Michelle E.",2025-08-26 00:00:00,0.0,No
141254-1,"Howard, Ryan F.",2025-08-27 00:00:00,0.0,No
141338-1,"Stewart, Christina Y.",2025-08-28 00:00:00,0.0,Yes
141370-1,"Wilson, Karen T.",2025-08-29 00:00:00,0.0,No
141393-1,"Williams, Joshua D.",2025-08-29 00:00:00,0.0,No
141483-1,"Campbell, Larry G.",2025-09-01 00:00:00,0.0,Yes
141488-1,"Howard, Ryan F.",2025-09-01 00:00:00,0.0,Yes
141491-1,"Howard, Ryan F.",2025-09-01 00:00:00,0.0,Yes
141493-1,"Adams, Debra K.",2025-09-01 00:00:00,0.0,Yes
141514-1,"Cooper, Jose H.",2025-09-02 00:00:00,0.0,Yes
141394-2,"Ponce Duarte, Samantha G.",2025-09-02 00:00:00,0.0,No
141531-1,"Flores, Christine N.",2025-09-02 00:00:00,0.0,No
141656-1,"Jones, Jacob Y.",2025-09-04 00:00:00,0.0,No
141730-1,"Nguyen, Joseph E.",2025-09-05 00:00:00,0.0,No
141731-1,"Wood, Betty V.",2025-09-05 00:00:00,0.0,No
142033-1,"Hill, Diane R.",2025-09-12 00:00:00,0.0,No
142510-1,"Ortiz, Peter E.",2025-09-23 00:00:00,0.0,Yes
142700-1,"Robinson, Aaron A.",2025-09-26 00:00:00,0.0,No
142799-1,"Clark, Brenda J.",2025-09-29 00:00:00,0.0,No
142900-1,"Rivera, Shirley P.",2025-10-01 00:00:00,0.0,Yes
142918-1,"Watson, Sandra N.",2025-10-01 00:00:00,0.0,No
142955-1,"Lopez, Rebecca V.",2025-10-02 00:00:00,0.0,Yes
143123-1,"Howard, Ryan F.",2025-10-06 00:00:00,0.0,Yes
143160-1,"Lopez, Rebecca V.",2025-10-06 00:00:00,0.0,No
143240-1,"Richardson, Ronald W.",2025-10-08 00:00:00,0.0,Yes
143263-1,"Salcedo Marin, Julie S.",2025-10-08 00:00:00,0.0,Yes
143267-1,"Collins, Brian L.",2025-10-08 00:00:00,0.0,Yes
143359-1,"Cox, Raymond A.",2025-10-10 00:00:00,0.0,Yes
143389-1,"Kim, Kenneth J.",2025-10-11 00:00:00,0.0,Yes
143823-1,"Scott, David B.",2025-10-20 00:00:00,0.0,No
143824-1,"Martin, Donna K.",2025-10-20 00:00:00,0.0,No
143834-1,"Smith, Margaret R.",2025-10-20 00:00:00,0.0,No
143886-1,"Rivera, Nathan M.",2025-10-21 00:00:00,0.0,No
143908-1,"Ward, Richard L.",2025-10-22 00:00:00,0.0,Yes
143909-1,"Ward, Richard L.",2025-10-22 00:00:00,0.0,Yes
143911-1,"Ward, Richard L.",2025-10-22 00:00:00,0.0,Yes
143915-1,"Taylor, Susan Q.",2025-10-22 00:00:00,0.0,Yes
143965-1,"Brooks, Kathleen D.",2025-10-23 00:00:00,0.0,Yes
143969-1,"Richardson, Ronald W.",2025-10-23 00:00:00,0.0,Yes
144002-1,"Jones, Christina B.",2025-10-23 00:00:00,0.0,No
144214-1,"Nguyen, Jessica C.",2025-10-28 00:00:00,0.0,No
144219-1,"Ward, Richard L.",2025-10-28 00:00:00,0.0,No
144447-1,"Gray, Anna Y.",2025-11-01 00:00:00,0.0,No
144448-1,"Mitchell, Sarah M.",2025-11-01 00:00:00,0.0,No
144553-1,"Howard, Alexander D.",2025-11-04 00:00:00,0.0,No
144741-1,"White, Dennis J.",2025-11-07 00:00:00,0.0,No
144765-1,"Robinson, Aaron J.",2025-11-08 00:00:00,0.0,No
144966-1,"Kim, Kenneth J.",2025-11-13 00:00:00,0.0,Yes
145023-1,"Wilson, Emily B.",2025-11-15 00:00:00,0.0,No
145083-1,"Martinez, Gregory G.",2025-11-17 00:00:00,0.0,No
145256-1,"Kim, Kenneth J.",2025-11-20 00:00:00,0.0,Yes
145793-1,"Parker, Helen E.",2025-12-03 00:00:00,0.0,No
145850-1,"King, Lauren M.",2025-12-04 00:00:00,0.0,No
145860-1,"Morgan, Jessica N.",2025-12-04 00:00:00,0.0,No
146082-1,"Kim, Kenneth J.",2025-12-09 00:00:00,0.0,Yes
141531-3,"Flores, Christine N.",2025-12-10 00:00:00,0.0,No
145650-3,"Mendoza, Matthew V.",2025-12-11 00:00:00,0.0,No
145650-4,"Mendoza, Matthew V.",2025-12-11 00:00:00,0.0,No
145650-5,"Mendoza, Matthew V.",2025-12-11 00:00:00,0.0,No
145650-6,"Mendoza, Matthew V.",2025-12-11 00:00:00,0.0,No
145650-7,"Mendoza, Matthew V.",2025-12-11 00:00:00,0.0,No
145650-8,"Mendoza, Matthew V.",2025-12-11 00:00:00,0.0,No
146235-1,"Taylor, Susan Q.",2025-12-11 00:00:00,0.0,Yes
146364-1,"Torres, Thomas H.",2025-12-14 00:00:00,0.0,Yes
146375-1,"Nguyen, Joseph E.",2025-12-14 00:00:00,0.0,Yes
146433-1,"Reyes, Kevin F.",2025-12-15 00:00:00,0.0,Yes
146464-1,"Nguyen, Joseph E.",2025-12-15 00:00:00,0.0,Yes
146528-1,"Cabral Nunez, Stephen E.",2025-12-16 00:00:00,0.0,Yes
146814-1,"Taylor, Susan Q.",2025-12-22 00:00:00,0.0,Yes
146846-1,"Lee, Gregory U.",2025-12-23 00:00:00,0.0,No
146846-2,"Lee, Gregory U.",2025-12-23 00:00:00,0.0,No
146847-1,"Reed, Mark G.",2025-12-23 00:00:00,0.0,Yes
146956-1,"Rivera, Nathan M.",2025-12-27 00:00:00,0.0,Yes
146957-1,"Rivera, Nathan M.",2025-12-27 00:00:00,0.0,Yes
146958-1,"Rivera, Nathan M.",2025-12-27 00:00:00,0.0,Yes
147042-1,"Morgan, Sharon L.",2025-12-29 00:00:00,0.0,No
147042-2,"Morgan, Sharon L.",2025-12-29 00:00:00,0.0,No
147042-3,"Morgan, Sharon L.",2025-12-29 00:00:00,0.0,No
147089-1,"Ramirez, Joan M.",2025-12-30 00:00:00,0.0,Yes
147466-1,"Robinson, Evelyn C.",2026-01-06 00:00:00,0.0,Yes
147469-1,"Rivera, Nathan M.",2026-01-07 00:00:00,0.0,Yes
147626-1,"Howard, Ryan F.",2026-01-09 00:00:00,0.0,Yes
147627-1,"Howard, Ryan F.",2026-01-09 00:00:00,0.0,Yes
147629-1,"Lopez, Rebecca V.",2026-01-09 00:00:00,0.0,Yes
147792-1,"Johnson, Brandon N.",2026-01-12 00:00:00,0.0,No
147809-1,"Ward, Richard L.",2026-01-12 00:00:00,0.0,No
147952-1,"Salcedo Marin, Julie S.",2026-01-14 00:00:00,0.0,No
147995-1,"Cook, William W.",2026-01-14 00:00:00,0.0,Yes
148052-1,"Flores, Nancy S.",2026-01-15 00:00:00,0.0,No
148069-1,"Clark, Aaron L.",2026-01-15 00:00:00,0.0,No
148164-1,"Ramirez, Joan M.",2026-01-16 00:00:00,0.0,Yes
148272-1,"Hughes, Donna M.",2026-01-19 00:00:00,0.0,Yes
148279-2,"Ortiz, Peter E.",2026-01-19 00:00:00,0.0,No
148279-3,"Ortiz, Peter E.",2026-01-19 00:00:00,0.0,No
148328-1,"Sanchez, Deborah C.",2026-01-20 00:00:00,0.0,Yes
148331-1,"White, Dennis J.",2026-01-20 00:00:00,0.0,Yes
148712-1,"Ortiz, Peter E.",2026-01-24 00:00:00,0.0,Yes
148822-1,"Diaz, Walter V.",2026-01-26 00:00:00,0.0,Yes
148878-1,"Mendoza, Stephanie B.",2026-01-27 00:00:00,0.0,Yes
149003-1,"Wright, Jennifer A.",2026-01-28 00:00:00,0.0,Yes
149027-1,"Smith, Stephanie P.",2026-01-28 00:00:00,0.0,Yes
149028-1,"Smith, Stephanie P.",2026-01-28 00:00:00,0.0,Yes
149078-1,"Sanchez, Deborah C.",2026-01-29 00:00:00,0.0,Yes
132784-1,"Gutierrez, Anna M.",2025-03-03 00:00:00,0.0,Yes
133135-1,"Rodriguez, Christine A.",2025-03-12 00:00:00,0.0,No
136249-1,"Evans, Justin H.",2025-05-23 00:00:00,0.0,No
137172-1,"Wilson, Karen T.",2025-06-11 00:00:00,0.0,Yes
138381-1,"Gray, Anna Y.",2025-07-07 00:00:00,0.0,Yes
138400-1,"Robinson, Evelyn C.",2025-07-07 00:00:00,0.0,Yes
138832-1,"Howard, Alexander D.",2025-07-16 00:00:00,0.0,Yes
139163-1,"Clark, Brenda J.",2025-07-21 00:00:00,0.0,Yes
139221-1,"Young, Tyler J.",2025-07-22 00:00:00,0.0,Yes
139487-1,"Taylor, Susan Q.",2025-07-26 00:00:00,0.0,Yes
139641-1,"Edwards, Maria W.",2025-07-29 00:00:00,0.0,Yes
140000-1,"Jackson, Joseph S.",2025-08-04 00:00:00,0.0,No
140326-1,"Baker, Cynthia Y.",2025-08-09 00:00:00,0.0,Yes
140348-1,"Gray, Laura B.",2025-08-10 00:00:00,0.0,Yes
140436-1,"Young, Michelle E.",2025-08-12 00:00:00,0.0,Yes
140534-1,"Ortiz, Peter E.",2025-08-13 00:00:00,0.0,Yes
140857-1,"Morgan, Patricia J.",2025-08-20 00:00:00,0.0,Yes
141123-1,"Stewart, Christina Y.",2025-08-25 00:00:00,0.0,No
141126-1,"Stewart, Christina Y.",2025-08-25 00:00:00,0.0,Yes
141595-1,"Brown, Joyce L.",2025-09-03 00:00:00,0.0,No
142107-1,"Brooks, Kathleen D.",2025-09-15 00:00:00,0.0,Yes
142466-1,"Adams, Debra K.",2025-09-22 00:00:00,0.0,No
142467-1,"Diaz, Michael P.",2025-09-22 00:00:00,0.0,Yes
140491-1,"Anderson, Margaret F.",2025-08-13 00:00:00,0.0,No
91357-1,"Ward, Kelly J.",2021-11-03 00:00:00,0.0,No
91567-1,"Ramirez, Rebecca D.",2021-11-09 00:00:00,0.0,No
92278-1,"Ward, Carolyn G.",2021-12-07 00:00:00,0.0,No
92527-1,"Morris, Jeffrey D.",2021-12-20 00:00:00,0.0,No
15752-1,"Anderson, Ashley D.",2016-08-09 00:00:00,0.0,No
15792-1,"Mendoza, Stephanie T.",2016-08-09 00:00:00,0.0,No
15803-1,"Gonzalez, Sarah R.",2016-08-10 00:00:00,0.0,Yes
15823-1,"Campbell, Raymond E.",2016-08-10 00:00:00,0.0,Yes
16045-1,Business Tenant 3,2016-08-17 00:00:00,0.0,No
16152-1,"Evans, Christina F.",2016-08-20 00:00:00,0.0,Yes
16162-1,Business Tenant 5,2016-08-21 00:00:00,0.0,No
16163-1,"Clark, Evelyn G.",2016-08-21 00:00:00,0.0,No
16397-1,Business Tenant 3,2016-08-30 00:00:00,0.0,No
16421-1,Business Tenant 3,2016-08-31 00:00:00,0.0,No
16460-1,Business Tenant 6,2016-08-31 00:00:00,0.0,No
16494-1,"Diaz, Walter P.",2016-09-01 00:00:00,0.0,No
16602-1,"Hughes, Emily H.",2016-09-06 00:00:00,0.0,No
16626-1,Business Tenant 3,2016-09-07 00:00:00,0.0,No
16649-1,"Brown, Helen J.",2016-09-08 00:00:00,0.0,No
117699-1,"Mitchell, Sarah M.",2024-04-03 00:00:00,0.0,Yes
118821-1,"Diaz, Michael P.",2024-05-03 00:00:00,0.0,Yes
119491-1,"Roberts, Edward U.",2024-05-21 00:00:00,0.0,Yes
120737-1,"Carter, Nicole K.",2024-06-20 00:00:00,0.0,Yes
120897-1,"Lewis, Kimberly T.",2024-06-25 00:00:00,0.0,Yes
121447-1,"Gray, Anna Y.",2024-07-06 00:00:00,0.0,Yes
121459-1,"Mitchell, Kevin H.",2024-07-07 00:00:00,0.0,Yes
121681-1,"Martinez, Zachary N.",2024-07-11 00:00:00,0.0,Yes
121764-1,"Young, Jennifer C.",2024-07-14 00:00:00,0.0,Yes
121835-1,"Thomas, Elizabeth E.",2024-07-15 00:00:00,0.0,Yes
121849-1,"Scott, David B.",2024-07-16 00:00:00,0.0,Yes
121855-1,"Collins, Paul N.",2024-07-16 00:00:00,0.0,Yes
121917-1,"Wright, Jennifer Q.",2024-07-17 00:00:00,0.0,Yes
121973-1,"Green, George D.",2024-07-18 00:00:00,0.0,Yes
121985-1,"Torres, Emma F.",2024-07-19 00:00:00,0.0,Yes
122058-1,"Clark, Brenda J.",2024-07-21 00:00:00,0.0,Yes
122076-1,"Nguyen, Patricia A.",2024-07-22 00:00:00,0.0,Yes
122101-1,"Martinez, Zachary N.",2024-07-22 00:00:00,0.0,Yes
122175-1,"Nguyen, Jessica C.",2024-07-23 00:00:00,0.0,Yes
122186-1,"Collins, Paul N.",2024-07-24 00:00:00,0.0,Yes
122222-1,"Scott, Andrew D.",2024-07-24 00:00:00,0.0,Yes
122223-1,"Peterson, Julie G.",2024-07-24 00:00:00,0.0,Yes
122225-1,"Mitchell, Sarah M.",2024-07-25 00:00:00,0.0,Yes
122241-1,"Green, George D.",2024-07-25 00:00:00,0.0,No
122303-1,"Ponce Duarte, Samantha G.",2024-07-26 00:00:00,0.0,No
122379-1,"Johnson, Gary L.",2024-07-28 00:00:00,0.0,Yes
122437-1,"Johnson, Gary L.",2024-07-29 00:00:00,0.0,Yes
122452-1,"Young, Jennifer C.",2024-07-29 00:00:00,0.0,Yes
122496-1,"Ortiz, Jack A.",2024-07-30 00:00:00,0.0,Yes
122586-1,Business Tenant 1,2024-08-01 00:00:00,0.0,No
122590-1,"Ramos, Mark J.",2024-08-01 00:00:00,0.0,No
122621-1,"Ortiz, Peter E.",2024-08-02 00:00:00,0.0,Yes
122640-1,"Hall, Kimberly F.",2024-08-02 00:00:00,0.0,Yes
122709-1,"Adams, Debra K.",2024-08-03 00:00:00,0.0,Yes
122763-1,"Gomez, Linda U.",2024-08-05 00:00:00,0.0,Yes
122813-1,"Hall, Kimberly F.",2024-08-05 00:00:00,0.0,Yes
122851-1,"Paredes Zamora, Gregory E.",2024-08-06 00:00:00,0.0,Yes
122904-1,"Ponce Duarte, Samantha G.",2024-08-07 00:00:00,0.0,No
122937-1,"Johnson, Rachel J.",2024-08-08 00:00:00,0.0,Yes
122941-1,"Robinson, Aaron A.",2024-08-08 00:00:00,0.0,Yes
122991-1,"Thompson, Jeffrey P.",2024-08-09 00:00:00,0.0,No
122993-1,"Wilson, Donna P.",2024-08-09 00:00:00,0.0,No
123033-1,"Carter, David M.",2024-08-10 00:00:00,0.0,Yes
123061-1,"Jones, Jacob Y.",2024-08-11 00:00:00,0.0,Yes
123131-1,"Ortiz, Peter E.",2024-08-13 00:00:00,0.0,Yes
123182-1,"Green, Kathleen B.",2024-08-13 00:00:00,0.0,Yes
123183-1,"Green, Kathleen B.",2024-08-13 00:00:00,0.0,Yes
123184-1,"Green, Kathleen B.",2024-08-13 00:00:00,0.0,Yes
123201-1,"Lewis, Kimberly T.",2024-08-14 00:00:00,0.0,Yes
123202-1,"Robinson, Aaron A.",2024-08-14 00:00:00,0.0,No
123203-1,"Cooper, Jose H.",2024-08-14 00:00:00,0.0,Yes
123205-1,"Bennett, James J.",2024-08-14 00:00:00,0.0,No
123207-1,"Flores, Kenneth L.",2024-08-14 00:00:00,0.0,Yes
123210-1,"Bennett, James J.",2024-08-14 00:00:00,0.0,No
123237-1,"Paredes Zamora, Gregory E.",2024-08-14 00:00:00,0.0,No
123277-1,"Ortiz, Peter E.",2024-08-15 00:00:00,0.0,Yes
123287-1,"Collins, Paul N.",2024-08-15 00:00:00,0.0,No
123315-1,"Cooper, Jose H.",2024-08-16 00:00:00,0.0,Yes
123361-1,"Gray, Anna H.",2024-08-17 00:00:00,0.0,Yes
123362-1,"Green, Kathleen B.",2024-08-17 00:00:00,0.0,Yes
123622-1,"Phillips, Frank T.",2024-08-22 00:00:00,0.0,No
123727-1,"Johnson, Gary L.",2024-08-25 00:00:00,0.0,Yes
123765-1,"Gray, Anna Y.",2024-08-26 00:00:00,0.0,Yes
123800-1,"Thompson, Jeffrey Y.",2024-08-27 00:00:00,0.0,No
123847-1,"Wilson, Donna P.",2024-08-28 00:00:00,0.0,No
123879-1,"Mendoza, Matthew V.",2024-08-28 00:00:00,0.0,Yes
123934-1,"Diaz, Michael P.",2024-08-29 00:00:00,0.0,Yes
123956-1,"Chavez, Christopher W.",2024-08-30 00:00:00,0.0,No
123957-1,"Gray, Anna H.",2024-08-30 00:00:00,0.0,Yes
123968-1,"Gray, Anna H.",2024-08-30 00:00:00,0.0,No
123973-1,"Taylor, Susan Q.",2024-08-30 00:00:00,0.0,Yes
123974-1,"Peterson, Julie G.",2024-08-30 00:00:00,0.0,Yes
124097-1,"Ramos, Samuel N.",2024-09-03 00:00:00,0.0,Yes
124139-1,"Howard, Alexander D.",2024-09-03 00:00:00,0.0,No
124332-1,"Cooper, Jose H.",2024-09-07 00:00:00,0.0,Yes
124391-1,"Cooper, Jose H.",2024-09-09 00:00:00,0.0,Yes
124392-1,"Howard, Alexander D.",2024-09-09 00:00:00,0.0,No
124476-1,"Davis, Joshua R.",2024-09-10 00:00:00,0.0,No
124494-1,"Wilson, Karen T.",2024-09-10 00:00:00,0.0,Yes
124645-1,"Ramos, Samuel N.",2024-09-14 00:00:00,0.0,Yes
124647-1,"Richardson, Stephen Q.",2024-09-14 00:00:00,0.0,Yes
124652-1,"Richardson, Stephen Q.",2024-09-14 00:00:00,0.0,Yes
124663-1,"Richardson, Stephen Q.",2024-09-15 00:00:00,0.0,Yes
124723-1,"Martin, Donna B.",2024-09-17 00:00:00,0.0,No
124804-1,"Diaz, Michael P.",2024-09-18 00:00:00,0.0,Yes
124811-1,"Rogers, Evelyn Q.",2024-09-19 00:00:00,0.0,Yes
124818-1,"Lopez, Rebecca F.",2024-09-19 00:00:00,0.0,Yes
124819-1,"Lopez, Rebecca F.",2024-09-19 00:00:00,0.0,Yes
124821-1,"Richardson, Stephen Q.",2024-09-19 00:00:00,0.0,Yes
124822-1,"Richardson, Stephen Q.",2024-09-19 00:00:00,0.0,Yes
124823-1,"Richardson, Stephen Q.",2024-09-19 00:00:00,0.0,Yes
124901-1,"Torres, Laura D.",2024-09-21 00:00:00,0.0,Yes
124902-1,"Torres, Laura D.",2024-09-21 00:00:00,0.0,Yes
124923-1,"Cooper, Jose H.",2024-09-21 00:00:00,0.0,Yes
124964-1,"Campbell, Larry Q.",2024-09-23 00:00:00,0.0,Yes
124983-1,"Murphy, Michael B.",2024-09-23 00:00:00,0.0,No
124984-1,"Murphy, Michael B.",2024-09-23 00:00:00,0.0,No
124985-1,"Murphy, Michael B.",2024-09-23 00:00:00,0.0,No
124986-1,"Murphy, Michael B.",2024-09-23 00:00:00,0.0,No
124987-1,"Murphy, Michael B.",2024-09-23 00:00:00,0.0,No
124988-1,"Murphy, Michael B.",2024-09-23 00:00:00,0.0,No
125018-1,"Ortiz, Jack A.",2024-09-23 00:00:00,0.0,Yes
125093-1,"Diaz, Michael P.",2024-09-25 00:00:00,0.0,No
125163-1,"Cooper, Jose H.",2024-09-26 00:00:00,0.0,Yes
125277-1,"Rivera, Nathan M.",2024-09-30 00:00:00,0.0,Yes
125279-1,"Rogers, Evelyn Q.",2024-09-30 00:00:00,0.0,Yes
125302-1,"Morris, Jeffrey D.",2024-09-30 00:00:00,0.0,Yes
125394-1,"Green, Kathleen B.",2024-10-01 00:00:00,0.0,Yes
125395-1,"Green, Kathleen B.",2024-10-01 00:00:00,0.0,Yes
125396-1,"Green, Kathleen B.",2024-10-01 00:00:00,0.0,Yes
125414-1,"Johnson, Gary L.",2024-10-01 00:00:00,0.0,Yes
125415-1,"Johnson, Gary L.",2024-10-01 00:00:00,0.0,Yes
125441-1,"Richardson, Stephen Q.",2024-10-02 00:00:00,0.0,No
125542-1,"Lopez, Rebecca V.",2024-10-03 00:00:00,0.0,Yes
125609-1,"Rivera, Nathan M.",2024-10-06 00:00:00,0.0,Yes
125651-1,"Ponce Duarte, Samantha G.",2024-10-07 00:00:00,0.0,No
125655-1,"Sanchez, Mary A.",2024-10-07 00:00:00,0.0,No
125678-1,"Scott, Andrew D.",2024-10-08 00:00:00,0.0,Yes
125685-1,"Rogers, Evelyn Q.",2024-10-08 00:00:00,0.0,Yes
125749-1,"Kim, Nancy Q.",2024-10-09 00:00:00,0.0,No
125753-1,"Gray, Anna H.",2024-10-09 00:00:00,0.0,Yes
125789-1,"Gray, Anna H.",2024-10-10 00:00:00,0.0,Yes
125839-1,"Green, Kathleen B.",2024-10-10 00:00:00,0.0,Yes
125856-1,"Watson, Jack L.",2024-10-11 00:00:00,0.0,Yes
125863-1,"Campbell, Larry Q.",2024-10-11 00:00:00,0.0,Yes
125896-1,"Smith, Stephanie P.",2024-10-12 00:00:00,0.0,Yes
125915-1,"Brooks, Janet B.",2024-10-13 00:00:00,0.0,Yes
125924-1,"Morris, Jeffrey D.",2024-10-13 00:00:00,0.0,Yes
125960-1,"Nguyen, Sharon A.",2024-10-14 00:00:00,0.0,Yes
125970-1,"Johnson, Rachel J.",2024-10-14 00:00:00,0.0,No
125988-1,"Morris, Jeffrey D.",2024-10-14 00:00:00,0.0,Yes
125995-1,"Morris, Judith B.",2024-10-15 00:00:00,0.0,Yes
126001-1,"Gomez, Linda U.",2024-10-15 00:00:00,0.0,Yes
126010-1,"Murphy, Michael B.",2024-10-15 00:00:00,0.0,No
126033-1,"Ortiz, Peter E.",2024-10-15 00:00:00,0.0,Yes
126062-1,"Gutierrez, Anna M.",2024-10-16 00:00:00,0.0,Yes
126069-1,"Ortiz, Jack A.",2024-10-16 00:00:00,0.0,No
126103-1,"Brown, Joyce L.",2024-10-16 00:00:00,0.0,Yes
126172-1,"Richardson, Stephen Q.",2024-10-17 00:00:00,0.0,Yes
126181-1,"Richardson, Stephen Q.",2024-10-18 00:00:00,0.0,Yes
126315-1,"Nguyen, Jessica C.",2024-10-21 00:00:00,0.0,Yes
126328-1,"Jones, Jacob Y.",2024-10-22 00:00:00,0.0,Yes
126543-1,"Green, Kathleen R.",2024-10-27 00:00:00,0.0,Yes
126578-1,"Mitchell, Kevin H.",2024-10-28 00:00:00,0.0,No
126969-1,"Lee, Gregory U.",2024-11-05 00:00:00,0.0,Yes
127075-1,"Ortiz, Jack A.",2024-11-07 00:00:00,0.0,Yes
128020-1,"Watson, Jack L.",2024-11-29 00:00:00,0.0,Yes
128070-1,"Cooper, Jose H.",2024-12-01 00:00:00,0.0,Yes
128072-1,"Cooper, Jose H.",2024-12-01 00:00:00,0.0,Yes
128135-1,"Harris, Walter K.",2024-12-02 00:00:00,0.0,Yes
128196-1,"Wilson, Emily R.",2024-12-02 00:00:00,0.0,Yes
128248-1,"Roberts, Sandra Q.",2024-12-03 00:00:00,0.0,Yes
128337-1,"Howard, Alexander D.",2024-12-04 00:00:00,0.0,Yes
128348-1,"Cabral Nunez, Stephen E.",2024-12-04 00:00:00,0.0,Yes
128409-1,"Campbell, Larry G.",2024-12-06 00:00:00,0.0,Yes
128551-1,"Mendoza, Ashley Y.",2024-12-09 00:00:00,0.0,Yes
128751-1,"Harris, Walter K.",2024-12-13 00:00:00,0.0,No
129040-1,"Mendoza, Ashley Y.",2024-12-20 00:00:00,0.0,No
129089-1,"Cox, Steven W.",2024-12-22 00:00:00,0.0,Yes
129194-1,"Green, Kathleen B.",2024-12-26 00:00:00,0.0,Yes
129195-1,"Gray, Thomas V.",2024-12-26 00:00:00,0.0,Yes
129326-1,"Morris, Judith B.",2024-12-30 00:00:00,0.0,Yes
129420-1,"Howard, Alexander D.",2025-01-01 00:00:00,0.0,Yes
129480-1,"Morgan, Patricia J.",2025-01-02 00:00:00,0.0,No
129547-1,"Mendoza, Matthew V.",2025-01-03 00:00:00,0.0,No
129582-1,"Howard, Alexander D.",2025-01-03 00:00:00,0.0,Yes
129584-1,"Gutierrez, Anna M.",2025-01-03 00:00:00,0.0,Yes
129587-1,"Ramos, Mark J.",2025-01-03 00:00:00,0.0,Yes
129611-1,"Howard, Alexander D.",2025-01-04 00:00:00,0.0,Yes
129629-1,"Jackson, Joseph S.",2025-01-04 00:00:00,0.0,Yes
129635-1,"Bennett, James J.",2025-01-04 00:00:00,0.0,Yes
129640-1,"Hall, Kimberly F.",2025-01-05 00:00:00,0.0,Yes
129641-1,"Mitchell, Kevin H.",2025-01-05 00:00:00,0.0,Yes
129643-1,"Howard, Alexander D.",2025-01-05 00:00:00,0.0,Yes
129649-1,"Lopez, Rebecca V.",2025-01-05 00:00:00,0.0,Yes
129651-1,"Lopez, Rebecca V.",2025-01-05 00:00:00,0.0,Yes
129652-1,"Lopez, Rebecca V.",2025-01-05 00:00:00,0.0,Yes
129671-1,"Clark, Brenda J.",2025-01-05 00:00:00,0.0,Yes
129672-1,"Clark, Brenda J.",2025-01-05 00:00:00,0.0,Yes
129676-1,"Jackson, Joseph S.",2025-01-05 00:00:00,0.0,Yes
129678-1,"Ramos, Samuel N.",2025-01-05 00:00:00,0.0,Yes
129777-1,"Wilson, Emily R.",2025-01-07 00:00:00,0.0,Yes
129816-1,"Nguyen, Jessica C.",2025-01-08 00:00:00,0.0,Yes
129819-1,"Scott, David B.",2025-01-08 00:00:00,0.0,No
129832-1,"Gomez, Linda U.",2025-01-08 00:00:00,0.0,No
129878-1,"Hernandez, Victoria J.",2025-01-09 00:00:00,0.0,Yes
